make;model;year;engine_fuel_type;engine_hp;engine_cylinders;transmission_type;vehicle_style;highway_mpg;city_mpg;msrp;car_id
Chevrolet;Monte Carlo;2006;regular unleaded;242.0;6.0;AUTOMATIC;Coupe;26;18;24930;Chevrolet Monte Carlo 2006
Chevrolet;Monte Carlo;2007;regular unleaded;303.0;8.0;AUTOMATIC;Coupe;24;16;27740;Chevrolet Monte Carlo 2007
Mitsubishi;Montero Sport;2002;regular unleaded;197.0;6.0;AUTOMATIC;4dr SUV;20;15;27607;Mitsubishi Montero Sport 2002
Mitsubishi;Montero Sport;2003;regular unleaded;165.0;6.0;AUTOMATIC;4dr SUV;19;15;27777;Mitsubishi Montero Sport 2003
Mitsubishi;Montero Sport;2004;regular unleaded;197.0;6.0;AUTOMATIC;4dr SUV;19;15;26199;Mitsubishi Montero Sport 2004
Mitsubishi;Montero;2004;regular unleaded;215.0;6.0;AUTOMATIC;4dr SUV;18;13;34999;Mitsubishi Montero 2004
Mitsubishi;Montero;2005;regular unleaded;215.0;6.0;AUTOMATIC;4dr SUV;17;13;35799;Mitsubishi Montero 2005
Mitsubishi;Montero;2006;regular unleaded;215.0;6.0;AUTOMATIC;4dr SUV;17;13;36159;Mitsubishi Montero 2006
McLaren;MP4-12C;2012;premium unleaded (required);592.0;8.0;AUTOMATED_MANUAL;Coupe;22;15;229000;McLaren MP4-12C 2012
McLaren;MP4-12C;2013;premium unleaded (required);616.0;8.0;AUTOMATED_MANUAL;Coupe;22;15;239400;McLaren MP4-12C 2013
Mazda;MPV;2004;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Minivan;23;16;28460;Mazda MPV 2004
Mazda;MPV;2005;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Minivan;23;16;28515;Mazda MPV 2005
Mazda;MPV;2006;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Minivan;23;16;28515;Mazda MPV 2006
Toyota;MR2 Spyder;2003;premium unleaded (required);138.0;4.0;AUTOMATED_MANUAL;Convertible;30;22;25645;Toyota MR2 Spyder 2003
Toyota;MR2 Spyder;2004;regular unleaded;138.0;4.0;AUTOMATED_MANUAL;Convertible;30;23;25895;Toyota MR2 Spyder 2004
Toyota;MR2 Spyder;2005;regular unleaded;138.0;4.0;AUTOMATED_MANUAL;Convertible;30;23;26145;Toyota MR2 Spyder 2005
Toyota;MR2;1993;regular unleaded;135.0;4.0;MANUAL;Coupe;26;19;2000;Toyota MR2 1993
Toyota;MR2;1994;regular unleaded;200.0;4.0;MANUAL;Coupe;25;18;2254;Toyota MR2 1994
Toyota;MR2;1995;regular unleaded;135.0;4.0;MANUAL;Coupe;26;19;2038;Toyota MR2 1995
Bentley;Mulsanne;2014;premium unleaded (required);505.0;8.0;AUTOMATIC;Sedan;18;11;298900;Bentley Mulsanne 2014
Bentley;Mulsanne;2015;premium unleaded (required);505.0;8.0;AUTOMATIC;Sedan;18;11;303700;Bentley Mulsanne 2015
Bentley;Mulsanne;2016;premium unleaded (required);505.0;8.0;AUTOMATIC;Sedan;18;11;303700;Bentley Mulsanne 2016
Nissan;Murano CrossCabriolet;2012;premium unleaded (recommended);265.0;6.0;AUTOMATIC;Convertible SUV;22;17;44540;Nissan Murano CrossCabriolet 2012
Nissan;Murano CrossCabriolet;2013;premium unleaded (recommended);265.0;6.0;AUTOMATIC;Convertible SUV;22;17;44540;Nissan Murano CrossCabriolet 2013
Nissan;Murano CrossCabriolet;2014;premium unleaded (recommended);265.0;6.0;AUTOMATIC;Convertible SUV;22;17;41995;Nissan Murano CrossCabriolet 2014
Nissan;Murano;2015;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;28;21;39000;Nissan Murano 2015
Nissan;Murano;2016;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;28;21;34400;Nissan Murano 2016
Nissan;Murano;2017;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;28;21;29740;Nissan Murano 2017
Lamborghini;Murcielago;2008;premium unleaded (required);632.0;12.0;MANUAL;Coupe;13;8;336400;Lamborghini Murcielago 2008
Lamborghini;Murcielago;2009;premium unleaded (required);631.0;12.0;MANUAL;Convertible;13;8;382400;Lamborghini Murcielago 2009
Lamborghini;Murcielago;2010;premium unleaded (required);670.0;12.0;AUTOMATED_MANUAL;Coupe;14;9;450000;Lamborghini Murcielago 2010
Ford;Mustang SVT Cobra;1997;regular unleaded;305.0;8.0;MANUAL;Convertible;24;16;3550;Ford Mustang SVT Cobra 1997
Ford;Mustang SVT Cobra;1998;regular unleaded;305.0;8.0;MANUAL;Coupe;24;16;3654;Ford Mustang SVT Cobra 1998
Ford;Mustang SVT Cobra;1999;regular unleaded;320.0;8.0;MANUAL;Coupe;22;15;4584;Ford Mustang SVT Cobra 1999
Ford;Mustang;2015;premium unleaded (recommended);435.0;8.0;MANUAL;Convertible;25;15;41800;Ford Mustang 2015
Ford;Mustang;2016;premium unleaded (recommended);435.0;8.0;MANUAL;Coupe;25;15;36395;Ford Mustang 2016
Ford;Mustang;2017;premium unleaded (recommended);310.0;4.0;MANUAL;Coupe;30;21;25645;Ford Mustang 2017
Mazda;MX-3;1993;regular unleaded;130.0;6.0;MANUAL;2dr Hatchback;26;20;2000;Mazda MX-3 1993
Mazda;MX-3;1994;regular unleaded;130.0;6.0;MANUAL;2dr Hatchback;26;20;2000;Mazda MX-3 1994
Mazda;MX-3;1995;regular unleaded;88.0;4.0;MANUAL;2dr Hatchback;34;25;2000;Mazda MX-3 1995
Mazda;MX-5 Miata;2014;premium unleaded (recommended);158.0;4.0;AUTOMATIC;Convertible;28;21;27505;Mazda MX-5 Miata 2014
Mazda;MX-5 Miata;2015;premium unleaded (recommended);158.0;4.0;AUTOMATIC;Convertible;28;21;28650;Mazda MX-5 Miata 2015
Mazda;MX-5 Miata;2016;premium unleaded (recommended);155.0;4.0;MANUAL;Convertible;34;27;28600;Mazda MX-5 Miata 2016
Mazda;MX-6;1995;regular unleaded;164.0;6.0;MANUAL;Coupe;24;18;2000;Mazda MX-6 1995
Mazda;MX-6;1996;regular unleaded;164.0;6.0;MANUAL;Coupe;24;18;2000;Mazda MX-6 1996
Mazda;MX-6;1997;regular unleaded;164.0;6.0;MANUAL;Coupe;24;18;2000;Mazda MX-6 1997
Mazda;Navajo;1992;regular unleaded;155.0;6.0;MANUAL;2dr SUV;20;15;2000;Mazda Navajo 1992
Mazda;Navajo;1993;regular unleaded;160.0;6.0;MANUAL;2dr SUV;21;16;2000;Mazda Navajo 1993
Mazda;Navajo;1994;regular unleaded;160.0;6.0;MANUAL;2dr SUV;19;14;2000;Mazda Navajo 1994
Lincoln;Navigator;2015;regular unleaded;365.0;6.0;AUTOMATIC;4dr SUV;20;15;65055;Lincoln Navigator 2015
Lincoln;Navigator;2016;regular unleaded;380.0;6.0;AUTOMATIC;4dr SUV;22;16;63195;Lincoln Navigator 2016
Lincoln;Navigator;2017;regular unleaded;380.0;6.0;AUTOMATIC;4dr SUV;20;15;65560;Lincoln Navigator 2017
Dodge;Neon;2003;premium unleaded (required);215.0;4.0;MANUAL;Sedan;27;19;19450;Dodge Neon 2003
Dodge;Neon;2004;regular unleaded;132.0;4.0;AUTOMATIC;Sedan;29;22;14315;Dodge Neon 2004
Dodge;Neon;2005;regular unleaded;132.0;4.0;MANUAL;Sedan;32;25;16110;Dodge Neon 2005
Plymouth;Neon;1999;regular unleaded;132.0;4.0;MANUAL;Coupe;36;24;2000;Plymouth Neon 1999
Plymouth;Neon;2000;regular unleaded;132.0;4.0;MANUAL;Sedan;31;24;2000;Plymouth Neon 2000
Plymouth;Neon;2001;regular unleaded;132.0;4.0;MANUAL;Sedan;30;24;12715;Plymouth Neon 2001
Volkswagen;New Beetle;2008;regular unleaded;150.0;5.0;AUTOMATIC;2dr Hatchback;29;20;20990;Volkswagen New Beetle 2008
Volkswagen;New Beetle;2009;regular unleaded;150.0;5.0;AUTOMATIC;Convertible;28;20;25990;Volkswagen New Beetle 2009
Volkswagen;New Beetle;2010;regular unleaded;150.0;5.0;MANUAL;2dr Hatchback;28;20;18690;Volkswagen New Beetle 2010
Chrysler;New Yorker;1994;regular unleaded;214.0;6.0;AUTOMATIC;Sedan;24;16;2000;Chrysler New Yorker 1994
Chrysler;New Yorker;1995;regular unleaded;214.0;6.0;AUTOMATIC;Sedan;24;16;2000;Chrysler New Yorker 1995
Chrysler;New Yorker;1996;regular unleaded;214.0;6.0;AUTOMATIC;Sedan;24;16;2000;Chrysler New Yorker 1996
Oldsmobile;Ninety-Eight;1994;regular unleaded;170.0;6.0;AUTOMATIC;Sedan;25;17;2000;Oldsmobile Ninety-Eight 1994
Oldsmobile;Ninety-Eight;1995;regular unleaded;205.0;6.0;AUTOMATIC;Sedan;26;17;2000;Oldsmobile Ninety-Eight 1995
Oldsmobile;Ninety-Eight;1996;regular unleaded;205.0;6.0;AUTOMATIC;Sedan;27;17;2000;Oldsmobile Ninety-Eight 1996
Dodge;Nitro;2009;regular unleaded;210.0;6.0;AUTOMATIC;4dr SUV;21;15;26220;Dodge Nitro 2009
Dodge;Nitro;2010;regular unleaded;210.0;6.0;AUTOMATIC;4dr SUV;21;15;23250;Dodge Nitro 2010
Dodge;Nitro;2011;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;21;16;28995;Dodge Nitro 2011
Acura;NSX;2004;regular unleaded;290.0;6.0;MANUAL;Coupe;22;16;89000;Acura NSX 2004
Acura;NSX;2005;regular unleaded;290.0;6.0;MANUAL;Coupe;22;16;89000;Acura NSX 2005
Acura;NSX;2017;premium unleaded (required);573.0;6.0;AUTOMATED_MANUAL;Coupe;22;21;156000;Acura NSX 2017
Nissan;NV200;2015;regular unleaded;131.0;4.0;AUTOMATIC;Cargo Minivan;26;24;21710;Nissan NV200 2015
Nissan;NV200;2016;regular unleaded;131.0;4.0;AUTOMATIC;Cargo Minivan;26;24;21760;Nissan NV200 2016
Nissan;NV200;2017;regular unleaded;131.0;4.0;AUTOMATIC;Cargo Minivan;26;24;22230;Nissan NV200 2017
Lexus;NX 200t;2015;premium unleaded (required);235.0;4.0;AUTOMATIC;4dr SUV;28;21;35880;Lexus NX 200t 2015
Lexus;NX 200t;2016;premium unleaded (required);235.0;4.0;AUTOMATIC;4dr SUV;28;22;34965;Lexus NX 200t 2016
Lexus;NX 200t;2017;premium unleaded (required);235.0;4.0;AUTOMATIC;4dr SUV;27;22;38585;Lexus NX 200t 2017
Lexus;NX 300h;2015;regular unleaded;194.0;4.0;AUTOMATIC;4dr SUV;31;35;39720;Lexus NX 300h 2015
Lexus;NX 300h;2016;regular unleaded;194.0;4.0;AUTOMATIC;4dr SUV;30;33;41310;Lexus NX 300h 2016
Lexus;NX 300h;2017;regular unleaded;194.0;4.0;AUTOMATIC;4dr SUV;30;33;39720;Lexus NX 300h 2017
Nissan;NX;1991;regular unleaded;140.0;4.0;MANUAL;2dr Hatchback;28;21;2000;Nissan NX 1991
Nissan;NX;1992;regular unleaded;110.0;4.0;MANUAL;2dr Hatchback;35;24;2000;Nissan NX 1992
Nissan;NX;1993;regular unleaded;140.0;4.0;MANUAL;2dr Hatchback;28;20;2000;Nissan NX 1993
Honda;Odyssey;2015;regular unleaded;248.0;6.0;AUTOMATIC;Passenger Minivan;28;19;37775;Honda Odyssey 2015
Honda;Odyssey;2016;regular unleaded;248.0;6.0;AUTOMATIC;Passenger Minivan;28;19;37650;Honda Odyssey 2016
Dodge;Omni;1990;regular unleaded;93.0;4.0;MANUAL;4dr Hatchback;31;22;2000;Dodge Omni 1990
Kia;Optima Hybrid;2015;regular unleaded;199.0;4.0;AUTOMATIC;Sedan;39;35;32150;Kia Optima Hybrid 2015
Kia;Optima Hybrid;2016;regular unleaded;199.0;4.0;AUTOMATIC;Sedan;39;35;32195;Kia Optima Hybrid 2016
Kia;Optima Hybrid;2017;regular unleaded;192.0;4.0;AUTOMATIC;Sedan;46;39;25995;Kia Optima Hybrid 2017
Kia;Optima;2014;regular unleaded;199.0;4.0;AUTOMATIC;Sedan;40;36;25995;Kia Optima 2014
Kia;Optima;2015;regular unleaded;192.0;4.0;AUTOMATIC;Sedan;34;23;25790;Kia Optima 2015
Kia;Optima;2016;regular unleaded;245.0;4.0;AUTOMATIC;Sedan;32;22;29940;Kia Optima 2016
Subaru;Outback;2015;regular unleaded;175.0;4.0;AUTOMATIC;4dr SUV;33;25;30295;Subaru Outback 2015
Subaru;Outback;2016;regular unleaded;175.0;4.0;AUTOMATIC;4dr SUV;33;25;30695;Subaru Outback 2016
Subaru;Outback;2017;regular unleaded;175.0;4.0;AUTOMATIC;4dr SUV;32;25;35995;Subaru Outback 2017
Mitsubishi;Outlander Sport;2015;regular unleaded;148.0;4.0;AUTOMATIC;4dr SUV;30;24;22195;Mitsubishi Outlander Sport 2015
Mitsubishi;Outlander Sport;2016;regular unleaded;168.0;4.0;AUTOMATIC;4dr SUV;28;23;23995;Mitsubishi Outlander Sport 2016
Mitsubishi;Outlander Sport;2017;regular unleaded;168.0;4.0;AUTOMATIC;4dr SUV;27;22;24195;Mitsubishi Outlander Sport 2017
Mitsubishi;Outlander;2015;regular unleaded;166.0;4.0;AUTOMATIC;4dr SUV;29;24;26195;Mitsubishi Outlander 2015
Mitsubishi;Outlander;2016;premium unleaded (recommended);224.0;6.0;AUTOMATIC;4dr SUV;27;20;30995;Mitsubishi Outlander 2016
Mitsubishi;Outlander;2017;premium unleaded (recommended);224.0;6.0;AUTOMATIC;4dr SUV;27;20;31695;Mitsubishi Outlander 2017
Chrysler;Pacifica;2007;regular unleaded;200.0;6.0;AUTOMATIC;Wagon;23;16;24460;Chrysler Pacifica 2007
Chrysler;Pacifica;2008;regular unleaded;253.0;6.0;AUTOMATIC;Wagon;22;14;30310;Chrysler Pacifica 2008
Chrysler;Pacifica;2017;regular unleaded;287.0;6.0;AUTOMATIC;Passenger Minivan;28;18;42495;Chrysler Pacifica 2017
Porsche;Panamera;2015;premium unleaded (required);570.0;8.0;AUTOMATED_MANUAL;Sedan;24;15;200500;Porsche Panamera 2015
Porsche;Panamera;2016;premium unleaded (required);520.0;8.0;AUTOMATED_MANUAL;Sedan;24;15;161100;Porsche Panamera 2016
Buick;Park Avenue;2003;premium unleaded (required);240.0;6.0;AUTOMATIC;Sedan;25;16;39725;Buick Park Avenue 2003
Buick;Park Avenue;2004;premium unleaded (required);240.0;6.0;AUTOMATIC;Sedan;26;16;40425;Buick Park Avenue 2004
Buick;Park Avenue;2005;premium unleaded (required);240.0;6.0;AUTOMATIC;Sedan;26;17;40730;Buick Park Avenue 2005
Rolls-Royce;Park Ward;2001;premium unleaded (required);322.0;12.0;AUTOMATIC;Sedan;15;11;259900;Rolls-Royce Park Ward 2001
Rolls-Royce;Park Ward;2002;premium unleaded (required);322.0;12.0;AUTOMATIC;Sedan;15;11;262990;Rolls-Royce Park Ward 2002
Toyota;Paseo;1995;regular unleaded;100.0;4.0;MANUAL;Coupe;33;25;2000;Toyota Paseo 1995
Toyota;Paseo;1996;regular unleaded;93.0;4.0;MANUAL;Coupe;32;26;2000;Toyota Paseo 1996
Toyota;Paseo;1997;regular unleaded;93.0;4.0;MANUAL;Coupe;34;26;2000;Toyota Paseo 1997
Volkswagen;Passat;2015;regular unleaded;170.0;4.0;AUTOMATIC;Sedan;36;24;26280;Volkswagen Passat 2015
Volkswagen;Passat;2016;regular unleaded;170.0;4.0;AUTOMATIC;Sedan;38;25;26280;Volkswagen Passat 2016
Volkswagen;Passat;2017;premium unleaded (required);280.0;6.0;AUTOMATED_MANUAL;Sedan;28;20;29295;Volkswagen Passat 2017
Honda;Passport;2000;regular unleaded;205.0;6.0;MANUAL;4dr SUV;18;15;2452;Honda Passport 2000
Honda;Passport;2001;regular unleaded;205.0;6.0;AUTOMATIC;4dr SUV;19;15;30500;Honda Passport 2001
Honda;Passport;2002;regular unleaded;205.0;6.0;AUTOMATIC;4dr SUV;19;15;30900;Honda Passport 2002
Nissan;Pathfinder;2015;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;27;20;29510;Nissan Pathfinder 2015
Nissan;Pathfinder;2016;regular unleaded;260.0;6.0;AUTOMATIC;4dr SUV;27;20;33150;Nissan Pathfinder 2016
Nissan;Pathfinder;2017;regular unleaded;284.0;6.0;AUTOMATIC;4dr SUV;26;19;37790;Nissan Pathfinder 2017
Volkswagen;Phaeton;2004;premium unleaded (recommended);335.0;8.0;AUTOMATIC;Sedan;21;14;64600;Volkswagen Phaeton 2004
Volkswagen;Phaeton;2005;premium unleaded (recommended);335.0;8.0;AUTOMATIC;Sedan;21;14;66950;Volkswagen Phaeton 2005
Volkswagen;Phaeton;2006;premium unleaded (required);444.0;12.0;AUTOMATIC;Sedan;17;11;101300;Volkswagen Phaeton 2006
Rolls-Royce;Phantom Coupe;2014;premium unleaded (required);453.0;12.0;AUTOMATIC;Coupe;19;11;433550;Rolls-Royce Phantom Coupe 2014
Rolls-Royce;Phantom Coupe;2015;premium unleaded (required);453.0;12.0;AUTOMATIC;Coupe;19;11;438325;Rolls-Royce Phantom Coupe 2015
Rolls-Royce;Phantom Coupe;2016;premium unleaded (required);453.0;12.0;AUTOMATIC;Coupe;19;11;449525;Rolls-Royce Phantom Coupe 2016
Rolls-Royce;Phantom Drophead Coupe;2014;premium unleaded (required);453.0;12.0;AUTOMATIC;Convertible;19;11;474600;Rolls-Royce Phantom Drophead Coupe 2014
Rolls-Royce;Phantom Drophead Coupe;2015;premium unleaded (required);453.0;12.0;AUTOMATIC;Convertible;19;11;479775;Rolls-Royce Phantom Drophead Coupe 2015
Rolls-Royce;Phantom Drophead Coupe;2016;premium unleaded (required);453.0;12.0;AUTOMATIC;Convertible;19;11;492000;Rolls-Royce Phantom Drophead Coupe 2016
Rolls-Royce;Phantom;2014;premium unleaded (required);453.0;12.0;AUTOMATIC;Sedan;19;11;402940;Rolls-Royce Phantom 2014
Rolls-Royce;Phantom;2015;premium unleaded (required);453.0;12.0;AUTOMATIC;Sedan;19;11;407400;Rolls-Royce Phantom 2015
Rolls-Royce;Phantom;2016;premium unleaded (required);453.0;12.0;AUTOMATIC;Sedan;19;11;417825;Rolls-Royce Phantom 2016
Toyota;Pickup;1993;regular unleaded;150.0;6.0;MANUAL;Extended Cab Pickup;20;15;2047;Toyota Pickup 1993
Toyota;Pickup;1994;regular unleaded;116.0;4.0;MANUAL;Extended Cab Pickup;20;17;2293;Toyota Pickup 1994
Toyota;Pickup;1995;regular unleaded;150.0;6.0;MANUAL;Extended Cab Pickup;22;16;2311;Toyota Pickup 1995
Honda;Pilot;2015;regular unleaded;250.0;6.0;AUTOMATIC;4dr SUV;24;17;33720;Honda Pilot 2015
Honda;Pilot;2016;regular unleaded;280.0;6.0;AUTOMATIC;4dr SUV;26;18;39455;Honda Pilot 2016
Honda;Pilot;2017;regular unleaded;280.0;6.0;AUTOMATIC;4dr SUV;26;18;39255;Honda Pilot 2017
Mitsubishi;Precis;1992;regular unleaded;81.0;4.0;MANUAL;2dr Hatchback;30;25;2000;Mitsubishi Precis 1992
Honda;Prelude;1999;regular unleaded;200.0;4.0;MANUAL;Coupe;24;20;3065;Honda Prelude 1999
Honda;Prelude;2000;regular unleaded;200.0;4.0;MANUAL;Coupe;25;20;3843;Honda Prelude 2000
Honda;Prelude;2001;premium unleaded (required);200.0;4.0;MANUAL;Coupe;25;20;26100;Honda Prelude 2001
Toyota;Previa;1995;regular unleaded;138.0;4.0;AUTOMATIC;Passenger Minivan;20;15;2000;Toyota Previa 1995
Toyota;Previa;1996;regular unleaded;161.0;4.0;AUTOMATIC;Passenger Minivan;20;16;2064;Toyota Previa 1996
Toyota;Previa;1997;regular unleaded;161.0;4.0;AUTOMATIC;Passenger Minivan;19;15;2388;Toyota Previa 1997
Toyota;Prius c;2014;regular unleaded;99.0;4.0;AUTOMATIC;4dr Hatchback;46;53;20030;Toyota Prius c 2014
Toyota;Prius c;2015;regular unleaded;99.0;4.0;AUTOMATIC;4dr Hatchback;46;53;20340;Toyota Prius c 2015
Toyota;Prius c;2016;regular unleaded;99.0;4.0;AUTOMATIC;4dr Hatchback;46;53;20360;Toyota Prius c 2016
Toyota;Prius Prime;2017;regular unleaded;121.0;4.0;AUTOMATIC;4dr Hatchback;53;55;27100;Toyota Prius Prime 2017
Toyota;Prius v;2015;regular unleaded;134.0;4.0;AUTOMATIC;Wagon;40;44;26675;Toyota Prius v 2015
Toyota;Prius v;2016;regular unleaded;134.0;4.0;AUTOMATIC;Wagon;40;44;26675;Toyota Prius v 2016
Toyota;Prius v;2017;regular unleaded;134.0;4.0;AUTOMATIC;Wagon;39;43;26675;Toyota Prius v 2017
Toyota;Prius;2015;regular unleaded;134.0;4.0;AUTOMATIC;4dr Hatchback;48;51;25765;Toyota Prius 2015
Toyota;Prius;2016;regular unleaded;121.0;4.0;AUTOMATIC;4dr Hatchback;50;54;24200;Toyota Prius 2016
Toyota;Prius;2017;regular unleaded;121.0;4.0;AUTOMATIC;4dr Hatchback;50;54;28115;Toyota Prius 2017
Chevrolet;Prizm;2000;regular unleaded;125.0;4.0;MANUAL;Sedan;34;27;2130;Chevrolet Prizm 2000
Chevrolet;Prizm;2001;regular unleaded;125.0;4.0;MANUAL;Sedan;37;27;14155;Chevrolet Prizm 2001
Chevrolet;Prizm;2002;regular unleaded;125.0;4.0;MANUAL;Sedan;37;27;14330;Chevrolet Prizm 2002
Ford;Probe;1995;regular unleaded;118.0;4.0;MANUAL;2dr Hatchback;30;23;2000;Ford Probe 1995
Ford;Probe;1996;regular unleaded;164.0;6.0;MANUAL;2dr Hatchback;24;18;2000;Ford Probe 1996
Ford;Probe;1997;regular unleaded;118.0;4.0;MANUAL;2dr Hatchback;30;23;2000;Ford Probe 1997
Mazda;Protege5;2002;regular unleaded;130.0;4.0;MANUAL;Wagon;28;22;16455;Mazda Protege5 2002
Mazda;Protege5;2003;regular unleaded;130.0;4.0;MANUAL;Wagon;28;22;16895;Mazda Protege5 2003
Mazda;Protege;2001;regular unleaded;130.0;4.0;MANUAL;Sedan;28;22;13885;Mazda Protege 2001
Mazda;Protege;2002;regular unleaded;130.0;4.0;MANUAL;Sedan;28;22;15700;Mazda Protege 2002
Mazda;Protege;2003;regular unleaded;130.0;4.0;MANUAL;Sedan;28;22;16140;Mazda Protege 2003
Chrysler;Prowler;2001;premium unleaded (required);253.0;6.0;AUTOMATIC;Convertible;21;15;44625;Chrysler Prowler 2001
Chrysler;Prowler;2002;premium unleaded (required);253.0;6.0;AUTOMATIC;Convertible;21;16;44625;Chrysler Prowler 2002
Plymouth;Prowler;1999;regular unleaded;253.0;6.0;AUTOMATIC;Convertible;21;15;20105;Plymouth Prowler 1999
Plymouth;Prowler;2000;regular unleaded;253.0;6.0;AUTOMATIC;Convertible;21;15;20901;Plymouth Prowler 2000
Plymouth;Prowler;2001;premium unleaded (required);253.0;6.0;AUTOMATIC;Convertible;21;15;44625;Plymouth Prowler 2001
Chrysler;PT Cruiser;2008;regular unleaded;150.0;4.0;AUTOMATIC;Wagon;24;19;19785;Chrysler PT Cruiser 2008
Chrysler;PT Cruiser;2009;regular unleaded;150.0;4.0;MANUAL;Wagon;26;21;18000;Chrysler PT Cruiser 2009
Chrysler;PT Cruiser;2010;regular unleaded;150.0;4.0;AUTOMATIC;Wagon;24;19;18275;Chrysler PT Cruiser 2010
Nissan;Pulsar;1990;regular unleaded;90.0;4.0;MANUAL;Coupe;31;23;2000;Nissan Pulsar 1990
Audi;Q3;2015;premium unleaded (recommended);200.0;4.0;AUTOMATIC;4dr SUV;29;20;32500;Audi Q3 2015
Audi;Q3;2016;premium unleaded (recommended);200.0;4.0;AUTOMATIC;4dr SUV;29;20;38600;Audi Q3 2016
Audi;Q3;2017;premium unleaded (recommended);200.0;4.0;AUTOMATIC;4dr SUV;28;20;34500;Audi Q3 2017
Infiniti;Q40;2015;premium unleaded (required);328.0;6.0;AUTOMATIC;Sedan;27;19;33950;Infiniti Q40 2015
Infiniti;Q45;2004;regular unleaded;340.0;8.0;AUTOMATIC;Sedan;22;16;61600;Infiniti Q45 2004
Infiniti;Q45;2005;regular unleaded;340.0;8.0;AUTOMATIC;Sedan;22;16;56400;Infiniti Q45 2005
Infiniti;Q45;2006;premium unleaded (required);340.0;8.0;AUTOMATIC;Sedan;22;15;58100;Infiniti Q45 2006
Infiniti;Q50;2015;premium unleaded (recommended);328.0;6.0;AUTOMATIC;Sedan;27;19;38950;Infiniti Q50 2015
Infiniti;Q50;2016;premium unleaded (required);208.0;4.0;AUTOMATIC;Sedan;31;23;33950;Infiniti Q50 2016
Infiniti;Q50;2017;premium unleaded (required);208.0;4.0;AUTOMATIC;Sedan;31;23;33950;Infiniti Q50 2017
Audi;Q5;2015;premium unleaded (required);272.0;6.0;AUTOMATIC;4dr SUV;26;18;52900;Audi Q5 2015
Audi;Q5;2016;premium unleaded (required);272.0;6.0;AUTOMATIC;4dr SUV;26;18;53500;Audi Q5 2016
Audi;Q5;2017;premium unleaded (required);272.0;6.0;AUTOMATIC;4dr SUV;26;18;53200;Audi Q5 2017
Infiniti;Q60 Convertible;2014;premium unleaded (recommended);325.0;6.0;MANUAL;Convertible;24;16;53400;Infiniti Q60 Convertible 2014
Infiniti;Q60 Convertible;2015;premium unleaded (required);343.0;6.0;AUTOMATIC;Convertible;26;18;62100;Infiniti Q60 Convertible 2015
Infiniti;Q60 Coupe;2014;premium unleaded (required);348.0;6.0;MANUAL;Coupe;25;17;51750;Infiniti Q60 Coupe 2014
Infiniti;Q60 Coupe;2015;premium unleaded (recommended);330.0;6.0;AUTOMATIC;Coupe;27;19;40950;Infiniti Q60 Coupe 2015
Infiniti;Q60 Coupe;2017;premium unleaded (recommended);400.0;6.0;AUTOMATIC;Coupe;26;19;53300;Infiniti Q60 Coupe 2017
Infiniti;Q70;2014;premium unleaded (required);330.0;6.0;AUTOMATIC;Sedan;24;17;51750;Infiniti Q70 2014
Infiniti;Q70;2015;premium unleaded (required);330.0;6.0;AUTOMATIC;Sedan;26;18;51350;Infiniti Q70 2015
Infiniti;Q70;2016;premium unleaded (required);420.0;8.0;AUTOMATIC;Sedan;23;16;67050;Infiniti Q70 2016
Audi;Q7;2014;diesel;240.0;6.0;AUTOMATIC;4dr SUV;28;19;64900;Audi Q7 2014
Audi;Q7;2015;premium unleaded (required);333.0;6.0;AUTOMATIC;4dr SUV;22;16;61900;Audi Q7 2015
Audi;Q7;2017;premium unleaded (required);333.0;6.0;AUTOMATIC;4dr SUV;25;19;58800;Audi Q7 2017
Maserati;Quattroporte;2015;premium unleaded (required);404.0;6.0;AUTOMATIC;Sedan;24;15;106900;Maserati Quattroporte 2015
Maserati;Quattroporte;2016;premium unleaded (required);404.0;6.0;AUTOMATIC;Sedan;23;16;107900;Maserati Quattroporte 2016
Maserati;Quattroporte;2017;premium unleaded (required);404.0;6.0;AUTOMATIC;Sedan;23;16;116000;Maserati Quattroporte 2017
Nissan;Quest;2014;regular unleaded;260.0;6.0;AUTOMATIC;Passenger Minivan;25;19;33750;Nissan Quest 2014
Nissan;Quest;2015;regular unleaded;260.0;6.0;AUTOMATIC;Passenger Minivan;27;20;30280;Nissan Quest 2015
Nissan;Quest;2016;regular unleaded;260.0;6.0;AUTOMATIC;Passenger Minivan;27;20;26580;Nissan Quest 2016
Infiniti;QX4;2001;premium unleaded (required);240.0;6.0;AUTOMATIC;4dr SUV;18;14;34150;Infiniti QX4 2001
Infiniti;QX4;2002;premium unleaded (required);240.0;6.0;AUTOMATIC;4dr SUV;17;13;35550;Infiniti QX4 2002
Infiniti;QX4;2003;premium unleaded (required);240.0;6.0;AUTOMATIC;4dr SUV;19;14;34750;Infiniti QX4 2003
