ID_Cliente;Edad;Ingresos_Mensuales_USD;Puntuacion_Gasto;Visitas_Mensuales;Articulos_Comprados;Tiempo_Navegacion_Min;Categoria_Fidelidad
CLIENTE_2710;21;837.0;99;1;7;35.7;Plata
CLIENTE_2711;43;520.0;30;10;29;10.36;Bronce
CLIENTE_2712;42;1216.0;98;1;2;57.5;Bronce
CLIENTE_2713;47;482.0;42;4;20;52.3;Plata
CLIENTE_2714;28;1309.0;11;5;4;51.28;Plata
CLIENTE_2715;24;730.0;27;6;28;26.55;Bronce
CLIENTE_2716;48;544.0;24;2;8;29.59;Plata
CLIENTE_2717;61;657.0;99;2;35;11.58;Plata
CLIENTE_2718;27;624.0;39;2;2;56.58;Oro
CLIENTE_2719;56;1383.0;72;9;41;56.88;Bronce
CLIENTE_2720;30;482.0;18;6;28;18.99;Bronce
CLIENTE_2721;48;482.0;77;5;11;43.28;Bronce
CLIENTE_2722;24;1239.0;45;5;36;16.19;Bronce
CLIENTE_2723;73;482.0;88;4;9;26.61;Oro
CLIENTE_2724;66;1142.0;87;7;38;21.63;Oro
CLIENTE_2725;59;1844.0;12;7;1;26.43;Oro
CLIENTE_2726;59;523.0;49;5;27;21.99;Bronce
CLIENTE_2727;73;1001.0;94;6;3;23.99;Bronce
CLIENTE_2728;53;482.0;31;10;39;48.51;Plata
CLIENTE_2729;37;1046.0;92;2;9;21.5;Plata
CLIENTE_2730;21;750.0;22;3;40;49.81;Oro
CLIENTE_2731;71;883.0;44;7;28;36.24;Bronce
CLIENTE_2732;24;482.0;92;10;21;47.92;Bronce
CLIENTE_2733;71;482.0;64;6;28;55.54;Oro
CLIENTE_2734;18;900.0;77;1;45;12.61;Oro
CLIENTE_2735;61;482.0;25;5;24;23.91;Oro
CLIENTE_2736;73;550.0;51;7;18;8.06;Bronce
CLIENTE_2737;62;1170.0;7;1;9;27.38;Oro
CLIENTE_2738;59;746.0;6;8;26;18.06;Bronce
CLIENTE_2739;64;2141.0;24;7;24;36.44;Bronce
CLIENTE_2740;30;1230.0;19;6;6;48.09;Plata
CLIENTE_2741;72;482.0;83;4;12;31.75;Oro
CLIENTE_2742;39;676.0;100;5;36;23.35;Bronce
CLIENTE_2743;71;647.0;9;3;9;13.39;Plata
CLIENTE_2744;38;482.0;36;3;10;6.48;Plata
CLIENTE_2745;39;482.0;40;2;3;42.28;Plata
CLIENTE_2746;45;482.0;93;3;49;6.68;Bronce
CLIENTE_2747;26;482.0;24;6;29;55.65;Bronce
CLIENTE_2748;43;684.0;48;5;7;37.68;Oro
CLIENTE_2749;26;573.0;63;3;26;24.43;Plata
CLIENTE_2750;32;482.0;69;3;8;7.31;Plata
CLIENTE_2751;27;848.0;53;6;43;27.74;Bronce
CLIENTE_2752;41;1022.0;54;3;13;52.7;Bronce
CLIENTE_2753;74;762.0;42;4;35;58.34;Bronce
CLIENTE_2754;59;548.0;45;4;19;9.67;Bronce
CLIENTE_2755;25;948.0;90;5;46;47.74;Bronce
CLIENTE_2756;41;1000.0;14;7;22;19.21;Bronce
CLIENTE_2757;33;800.0;29;11;16;25.87;Plata
CLIENTE_2758;66;482.0;6;10;15;35.12;Oro
CLIENTE_2759;43;785.0;7;1;2;59.71;Oro
CLIENTE_2760;44;1363.0;37;5;38;16.48;Oro
CLIENTE_2761;54;482.0;53;2;21;12.18;Plata
CLIENTE_2762;21;2342.0;18;2;30;37.72;Bronce
CLIENTE_2763;67;485.0;87;1;7;51.92;Bronce
CLIENTE_2764;41;678.0;38;5;31;40.65;Bronce
CLIENTE_2765;36;482.0;59;3;41;24.12;Plata
CLIENTE_2766;53;760.0;1;3;41;58.73;Bronce
CLIENTE_2767;56;482.0;68;5;49;59.73;Bronce
CLIENTE_2768;27;482.0;44;4;35;47.39;Bronce
CLIENTE_2769;42;482.0;47;5;4;49.13;Oro
CLIENTE_2770;35;721.0;35;6;34;46.85;Plata
CLIENTE_2771;36;1208.0;87;4;1;19.17;Bronce
CLIENTE_2772;53;980.0;91;3;10;13.26;Bronce
CLIENTE_2773;27;482.0;60;7;30;35.49;Bronce
CLIENTE_2774;50;2265.0;90;2;32;57.48;Bronce
CLIENTE_2775;72;794.0;52;7;3;53.31;Bronce
CLIENTE_2776;67;482.0;8;6;10;10.88;Bronce
CLIENTE_2777;22;731.0;80;6;9;8.13;Plata
CLIENTE_2778;64;739.0;41;2;17;53.06;Bronce
CLIENTE_2779;66;482.0;3;1;47;38.72;Oro
CLIENTE_2780;52;749.0;96;4;3;21.74;Bronce
CLIENTE_2781;61;482.0;69;8;27;35.9;Oro
CLIENTE_2782;51;522.0;84;5;35;17.19;Plata
CLIENTE_2783;50;482.0;14;8;4;57.08;Oro
CLIENTE_2784;72;482.0;96;6;4;50.5;Plata
CLIENTE_2785;38;726.0;26;2;49;57.92;Plata
CLIENTE_2786;34;945.0;70;2;32;15.29;Plata
CLIENTE_2787;39;906.0;58;6;38;51.4;Bronce
CLIENTE_2788;65;1088.0;100;2;11;35.82;Bronce
CLIENTE_2789;54;808.0;40;6;44;22.87;Bronce
CLIENTE_2790;32;483.0;51;3;39;31.38;Bronce
CLIENTE_2791;52;1101.0;5;2;45;56.94;Bronce
CLIENTE_2792;45;482.0;77;7;6;43.03;Bronce
CLIENTE_2793;24;482.0;32;3;35;24.8;Oro
CLIENTE_2794;49;482.0;80;6;46;59.99;Oro
CLIENTE_2795;28;1272.0;1;5;32;24.02;Plata
CLIENTE_2796;27;1171.0;77;7;46;49.75;Bronce
CLIENTE_2797;26;891.0;54;4;23;48.14;Bronce
CLIENTE_2798;31;1265.0;11;9;42;44.76;Bronce
CLIENTE_2799;30;482.0;53;4;37;41.82;Plata
CLIENTE_2800;74;820.0;8;7;26;10.98;Oro
CLIENTE_2801;42;617.0;25;3;34;59.72;Bronce
CLIENTE_2802;19;1106.0;40;4;38;13.86;Plata
CLIENTE_2803;52;621.0;32;0;11;37.79;Plata
CLIENTE_2804;24;528.0;88;7;21;18.7;Bronce
CLIENTE_2805;38;920.0;28;2;43;14.28;Oro
CLIENTE_2806;35;1125.0;78;7;24;35.77;Bronce
CLIENTE_2807;20;482.0;3;9;15;51.0;Oro
CLIENTE_2808;59;641.0;100;6;3;25.73;Plata
CLIENTE_2809;71;482.0;91;6;2;9.24;Bronce
CLIENTE_2810;56;482.0;84;5;7;39.31;Bronce
CLIENTE_2811;58;750.0;79;3;5;47.15;Bronce
CLIENTE_2812;66;958.0;62;7;45;21.28;Bronce
CLIENTE_2813;28;778.0;27;5;40;42.98;Oro
CLIENTE_2814;56;482.0;45;4;29;9.17;Plata
CLIENTE_2815;41;539.0;92;6;41;24.88;Plata
CLIENTE_2816;63;482.0;25;2;32;31.08;Plata
CLIENTE_2817;36;1513.0;61;6;30;48.01;Bronce
CLIENTE_2818;21;482.0;44;4;8;23.6;Bronce
CLIENTE_2819;43;1413.0;97;3;32;29.95;Bronce
CLIENTE_2820;55;1173.0;46;4;42;39.56;Bronce
CLIENTE_2821;59;482.0;14;5;2;39.32;Bronce
CLIENTE_2822;49;482.0;8;4;10;33.48;Plata
CLIENTE_2823;56;821.0;48;8;43;23.07;Bronce
CLIENTE_2824;62;482.0;14;6;43;41.85;Oro
CLIENTE_2825;63;707.0;65;6;37;51.04;Bronce
CLIENTE_2826;53;498.0;80;4;46;13.46;Bronce
CLIENTE_2827;57;482.0;82;2;3;23.73;Plata
CLIENTE_2828;54;482.0;7;6;23;41.78;Plata
CLIENTE_2829;50;762.0;79;3;34;46.57;Oro
CLIENTE_2830;53;482.0;88;2;18;47.98;Plata
CLIENTE_2831;20;482.0;49;7;33;40.93;Bronce
CLIENTE_2832;26;1010.0;55;6;33;31.3;Oro
CLIENTE_2833;25;1345.0;13;5;17;40.52;Oro
CLIENTE_2834;50;565.0;73;5;6;12.43;Oro
CLIENTE_2835;23;542.0;56;3;13;16.43;Oro
CLIENTE_2836;58;898.0;56;10;21;56.01;Bronce
CLIENTE_2837;56;482.0;15;6;31;55.72;Oro
CLIENTE_2838;21;760.0;57;5;21;44.81;Oro
CLIENTE_2839;30;926.0;58;2;33;22.99;Plata
CLIENTE_2840;66;1000.0;35;3;28;40.69;Plata
CLIENTE_2841;19;482.0;88;7;6;42.83;Plata
CLIENTE_2842;22;482.0;97;7;8;33.33;Bronce
CLIENTE_2843;61;482.0;16;1;13;46.17;Plata
CLIENTE_2844;44;706.0;8;4;34;6.63;Oro
CLIENTE_2845;49;888.0;93;4;40;19.09;Bronce
CLIENTE_2846;38;1633.0;87;7;22;48.69;Plata
CLIENTE_2847;25;494.0;45;4;1;56.63;Plata
CLIENTE_2848;55;493.0;95;4;13;53.18;Bronce
CLIENTE_2849;25;1326.0;40;5;1;44.41;Plata
CLIENTE_2850;67;795.0;54;3;10;14.1;Plata
CLIENTE_2851;20;1423.0;14;8;5;25.28;Bronce
CLIENTE_2852;71;791.0;59;5;20;7.76;Oro
CLIENTE_2853;61;482.0;94;7;13;40.19;Oro
CLIENTE_2854;20;482.0;53;7;37;29.74;Bronce
CLIENTE_2855;39;482.0;27;2;10;36.52;Plata
CLIENTE_2856;23;990.0;47;2;3;58.86;Bronce
CLIENTE_2857;19;1357.0;80;8;34;27.12;Plata
CLIENTE_2858;40;2018.0;6;3;34;21.87;Bronce
CLIENTE_2859;61;1103.0;55;5;30;13.28;Bronce
CLIENTE_2860;19;1336.0;97;5;37;12.9;Bronce
CLIENTE_2861;55;482.0;44;2;4;33.52;Bronce
CLIENTE_2862;34;482.0;18;4;34;46.21;Bronce
CLIENTE_2863;52;1108.0;16;8;32;36.05;Plata
CLIENTE_2864;51;855.0;12;14;21;53.03;Bronce
CLIENTE_2865;40;709.0;20;5;41;22.37;Bronce
CLIENTE_2866;47;839.0;45;7;24;37.73;Bronce
CLIENTE_2867;69;807.0;64;4;9;41.37;Bronce
CLIENTE_2868;25;1437.0;59;3;41;20.44;Bronce
CLIENTE_2869;39;1447.0;93;8;24;26.8;Bronce
CLIENTE_2870;61;922.0;94;6;25;37.5;Oro
CLIENTE_2871;53;1105.0;90;4;36;6.15;Plata
CLIENTE_2872;22;905.0;22;5;8;53.76;Plata
CLIENTE_2873;30;504.0;97;4;41;11.11;Plata
CLIENTE_2874;46;1047.0;47;2;29;7.62;Oro
CLIENTE_2875;48;482.0;29;7;25;16.83;Plata
CLIENTE_2876;64;1252.0;86;9;35;32.63;Bronce
CLIENTE_2877;74;482.0;45;7;38;23.08;Oro
CLIENTE_2878;72;790.0;77;6;28;29.21;Bronce
CLIENTE_2879;33;482.0;9;5;19;9.63;Oro
CLIENTE_2880;59;927.0;24;0;32;17.82;Bronce
CLIENTE_2881;47;652.0;15;3;37;10.37;Bronce
CLIENTE_2882;74;482.0;36;4;49;17.63;Oro
CLIENTE_2883;72;856.0;13;6;28;43.68;Bronce
CLIENTE_2884;33;482.0;91;5;35;36.64;Bronce
CLIENTE_2885;29;1129.0;44;6;8;23.37;Bronce
CLIENTE_2886;34;666.0;71;9;41;19.37;Plata
CLIENTE_2887;33;843.0;72;4;23;59.86;Bronce
CLIENTE_2888;29;482.0;78;2;40;47.23;Plata
CLIENTE_2889;25;482.0;76;7;46;50.21;Plata
CLIENTE_2890;37;505.0;36;8;23;6.45;Bronce
CLIENTE_2891;20;1112.0;61;7;32;8.28;Plata
CLIENTE_2892;33;1820.0;81;5;10;44.19;Oro
CLIENTE_2893;47;482.0;40;4;17;15.55;Oro
CLIENTE_2894;62;1269.0;93;4;35;28.41;Bronce
CLIENTE_2895;40;482.0;27;4;35;15.13;Plata
CLIENTE_2896;45;482.0;1;3;3;14.74;Oro
CLIENTE_2897;68;482.0;34;2;36;11.0;Oro
CLIENTE_2898;57;482.0;68;8;29;37.68;Bronce
CLIENTE_2899;71;482.0;88;2;49;45.66;Bronce
CLIENTE_2900;22;852.0;21;3;46;8.13;Bronce
CLIENTE_2901;37;585.0;33;10;27;20.16;Bronce
CLIENTE_2902;57;835.0;7;3;31;41.21;Bronce
CLIENTE_2903;73;1007.0;65;3;34;26.58;Plata
CLIENTE_2904;61;780.0;3;7;12;43.76;Bronce
CLIENTE_2905;18;987.0;51;3;37;46.76;Oro
CLIENTE_2906;74;638.0;79;7;25;6.78;Bronce
CLIENTE_2907;47;482.0;95;6;2;25.95;Bronce
CLIENTE_2908;38;1255.0;54;4;30;45.1;Bronce
CLIENTE_2909;37;482.0;80;5;44;25.81;Plata
CLIENTE_2910;23;482.0;74;4;9;5.32;Plata
CLIENTE_2911;39;598.0;93;4;23;23.5;Plata
CLIENTE_2912;35;482.0;59;5;9;53.0;Bronce
CLIENTE_2913;25;518.0;6;5;20;57.36;Bronce
CLIENTE_2914;56;818.0;29;4;1;35.83;Plata
CLIENTE_2915;49;820.0;17;8;39;21.85;Bronce
CLIENTE_2916;50;482.0;60;5;23;30.63;Bronce
CLIENTE_2917;70;496.0;22;9;18;17.99;Bronce
CLIENTE_2918;33;1267.0;24;3;42;14.25;Plata
CLIENTE_2919;29;896.0;81;2;32;32.14;Plata
CLIENTE_2920;55;2310.0;85;6;47;45.52;Bronce
CLIENTE_2921;69;1350.0;51;5;9;17.24;Bronce
CLIENTE_2922;51;1322.0;50;8;11;55.02;Bronce
CLIENTE_2923;31;482.0;11;4;1;14.25;Bronce
CLIENTE_2924;53;1052.0;56;8;11;35.71;Plata
CLIENTE_2925;50;644.0;71;7;33;47.7;Oro
CLIENTE_2926;40;482.0;42;3;30;16.74;Bronce
CLIENTE_2927;67;736.0;39;6;5;21.3;Plata
CLIENTE_2928;62;1173.0;69;8;1;7.83;Plata
CLIENTE_2929;19;898.0;48;7;10;56.92;Bronce
CLIENTE_2930;58;482.0;57;1;13;31.78;Bronce
CLIENTE_2931;38;1038.0;21;5;27;8.54;Bronce
CLIENTE_2932;19;482.0;82;5;8;50.66;Bronce
CLIENTE_2933;44;757.0;99;2;28;36.31;Plata
CLIENTE_2934;74;554.0;20;8;45;8.04;Bronce
CLIENTE_2935;26;583.0;15;5;2;29.8;Plata
CLIENTE_2936;18;1053.0;69;2;12;28.89;Plata
CLIENTE_2937;28;482.0;77;3;27;13.03;Bronce
CLIENTE_2938;20;2137.0;51;6;13;28.12;Bronce
CLIENTE_2939;69;482.0;76;8;22;20.55;Plata
CLIENTE_2940;40;482.0;62;5;40;43.5;Oro
CLIENTE_2941;43;831.0;85;7;15;5.3;Plata
CLIENTE_2942;21;944.0;37;2;31;10.85;Bronce
CLIENTE_2943;35;626.0;6;5;7;55.53;Bronce
CLIENTE_2944;72;643.0;71;4;39;28.83;Oro
CLIENTE_2945;23;851.0;26;5;49;14.69;Plata
CLIENTE_2946;52;579.0;8;5;35;48.63;Bronce
CLIENTE_2947;39;1534.0;73;3;7;51.84;Plata
CLIENTE_2948;60;1101.0;91;6;12;16.62;Bronce
CLIENTE_2949;32;1123.0;4;12;14;44.25;Bronce
CLIENTE_2950;39;482.0;21;6;34;38.83;Bronce
CLIENTE_2951;54;634.0;31;4;39;45.98;Plata
CLIENTE_2952;69;555.0;21;4;48;48.33;Bronce
CLIENTE_2953;59;482.0;25;2;9;41.35;Bronce
CLIENTE_2954;29;826.0;15;3;33;57.59;Plata
CLIENTE_2955;64;482.0;35;7;12;52.53;Plata
CLIENTE_2956;66;986.0;49;8;34;17.59;Bronce
CLIENTE_2957;59;482.0;43;4;27;55.25;Bronce
CLIENTE_2958;55;1866.0;41;5;22;24.78;Bronce
CLIENTE_2959;35;482.0;37;0;18;44.96;Plata
CLIENTE_2960;62;759.0;57;4;46;51.64;Bronce
CLIENTE_2961;52;1070.0;42;5;44;29.0;Bronce
CLIENTE_2962;47;482.0;47;6;18;7.83;Bronce
CLIENTE_2963;41;1109.0;92;5;37;57.23;Oro
CLIENTE_2964;59;482.0;61;5;7;8.99;Oro
CLIENTE_2965;47;1590.0;14;5;4;24.15;Bronce
CLIENTE_2966;31;671.0;68;7;45;37.8;Bronce
CLIENTE_2967;23;482.0;53;6;16;11.46;Bronce
CLIENTE_2968;20;556.0;84;4;22;51.1;Bronce
CLIENTE_2969;33;1081.0;34;3;48;16.19;Plata
CLIENTE_2970;24;482.0;76;11;36;59.23;Oro
CLIENTE_2971;69;482.0;97;7;20;55.4;Oro
CLIENTE_2972;31;582.0;24;2;31;38.25;Oro
CLIENTE_2973;26;482.0;20;7;33;41.3;Oro
CLIENTE_2974;32;1983.0;69;5;13;34.35;Bronce
CLIENTE_2975;38;482.0;30;6;20;26.51;Oro
CLIENTE_2976;52;1096.0;88;4;41;24.34;Bronce
CLIENTE_2977;19;754.0;7;3;42;54.04;Oro
CLIENTE_2978;44;482.0;36;3;38;36.71;Bronce
CLIENTE_2979;19;663.0;38;10;22;50.28;Bronce
CLIENTE_2980;52;1065.0;80;7;39;33.27;Bronce
CLIENTE_2981;35;594.0;52;4;23;21.89;Bronce
CLIENTE_2982;31;1361.0;15;7;48;10.05;Plata
CLIENTE_2983;37;1228.0;46;7;49;22.8;Oro
CLIENTE_2984;35;1154.0;23;4;33;53.41;Bronce
CLIENTE_2985;27;505.0;12;5;41;44.16;Bronce
CLIENTE_2986;42;482.0;93;7;30;48.22;Bronce
CLIENTE_2987;19;482.0;44;8;14;47.54;Bronce
CLIENTE_2988;42;748.0;15;4;47;11.6;Bronce
CLIENTE_2989;71;923.0;93;1;36;13.74;Bronce
CLIENTE_2990;50;482.0;49;5;8;22.45;Bronce
CLIENTE_2991;53;662.0;21;5;47;21.56;Oro
CLIENTE_2992;48;731.0;15;10;22;8.63;Oro
CLIENTE_2993;31;563.0;14;5;4;13.44;Bronce
CLIENTE_2994;18;1443.0;42;4;35;52.09;Oro
CLIENTE_2995;63;857.0;80;8;8;37.4;Bronce
CLIENTE_2996;33;1460.0;15;3;34;23.83;Plata
CLIENTE_2997;71;584.0;63;3;22;33.96;Plata
CLIENTE_2998;63;1167.0;68;7;25;19.37;Bronce
CLIENTE_2999;69;1774.0;27;11;25;37.11;Bronce
CLIENTE_3000;20;1461.0;87;4;40;9.1;Oro
CLIENTE_3001;52;482.0;93;3;40;54.65;Bronce
CLIENTE_3002;58;571.0;53;8;17;18.22;Bronce
CLIENTE_3003;23;541.0;52;2;16;50.05;Oro
CLIENTE_3004;42;892.0;63;8;48;41.3;Bronce
CLIENTE_3005;30;1004.0;73;7;48;33.77;Bronce
CLIENTE_3006;70;482.0;53;4;39;56.14;Oro
CLIENTE_3007;51;693.0;57;4;15;13.62;Oro
CLIENTE_3008;25;482.0;52;3;17;11.56;Oro
CLIENTE_3009;38;1580.0;43;8;35;22.7;Bronce
CLIENTE_3010;51;489.0;7;3;33;50.66;Bronce
CLIENTE_3011;21;688.0;42;5;40;6.94;Plata
CLIENTE_3012;42;552.0;4;5;39;18.17;Plata
CLIENTE_3013;32;1323.0;69;3;18;28.36;Plata
CLIENTE_3014;21;482.0;5;7;30;44.21;Oro
CLIENTE_3015;62;659.0;75;4;23;21.46;Oro
CLIENTE_3016;29;624.0;92;5;37;29.65;Plata
CLIENTE_3017;49;507.0;80;4;47;23.53;Bronce
CLIENTE_3018;49;1874.0;41;4;7;10.06;Bronce
CLIENTE_3019;45;482.0;94;5;10;45.63;Bronce
CLIENTE_3020;30;1057.0;4;3;16;30.38;Bronce
CLIENTE_3021;48;824.0;2;3;28;49.69;Bronce
CLIENTE_3022;31;1418.0;67;4;23;43.21;Plata
CLIENTE_3023;37;482.0;21;6;34;8.18;Plata
CLIENTE_3024;35;482.0;70;5;18;32.5;Plata
CLIENTE_3025;46;1284.0;43;4;47;59.5;Bronce
CLIENTE_3026;23;859.0;82;1;23;21.93;Bronce
CLIENTE_3027;49;482.0;69;5;20;32.11;Bronce
CLIENTE_3028;46;482.0;9;2;31;40.86;Plata
CLIENTE_3029;60;839.0;84;5;14;16.12;Plata
CLIENTE_3030;19;1100.0;28;5;23;43.64;Plata
CLIENTE_3031;40;482.0;26;3;2;41.29;Bronce
CLIENTE_3032;36;482.0;82;5;29;25.62;Bronce
CLIENTE_3033;48;910.0;83;5;9;20.64;Oro
CLIENTE_3034;68;482.0;3;8;33;55.55;Bronce
CLIENTE_3035;22;482.0;73;4;48;11.99;Plata
CLIENTE_3036;36;482.0;100;6;44;28.76;Bronce
CLIENTE_3037;51;1084.0;95;5;12;47.18;Bronce
CLIENTE_3038;27;719.0;49;8;19;13.15;Bronce
CLIENTE_3039;42;581.0;17;5;42;56.31;Oro
CLIENTE_3040;19;1531.0;63;2;20;33.94;Bronce
CLIENTE_3041;28;975.0;55;3;37;32.76;Oro
CLIENTE_3042;67;1754.0;23;8;31;28.34;Oro
CLIENTE_3043;48;482.0;34;9;35;52.71;Plata
CLIENTE_3044;73;651.0;69;1;41;57.16;Bronce
CLIENTE_3045;32;482.0;15;2;21;25.9;Oro
CLIENTE_3046;26;580.0;47;3;47;34.83;Plata
CLIENTE_3047;40;573.0;3;6;46;22.35;Bronce
CLIENTE_3048;36;969.0;83;7;43;25.24;Plata
CLIENTE_3049;26;684.0;28;6;13;6.56;Bronce
CLIENTE_3050;52;967.0;3;8;39;48.23;Bronce
CLIENTE_3051;38;1014.0;4;5;27;58.31;Oro
CLIENTE_3052;26;2423.0;88;8;25;47.32;Plata
CLIENTE_3053;45;550.0;31;4;2;33.5;Plata
CLIENTE_3054;63;482.0;45;4;35;50.51;Bronce
CLIENTE_3055;68;771.0;59;8;8;52.18;Oro
CLIENTE_3056;24;482.0;45;6;33;34.95;Plata
CLIENTE_3057;33;1618.0;75;11;25;56.54;Bronce
CLIENTE_3058;33;561.0;37;2;21;6.66;Plata
CLIENTE_3059;50;482.0;65;5;36;5.56;Bronce
CLIENTE_3060;21;501.0;9;3;13;9.48;Bronce
CLIENTE_3061;21;1024.0;17;8;46;8.18;Oro
CLIENTE_3062;56;605.0;65;4;9;28.35;Oro
CLIENTE_3063;57;482.0;3;7;35;56.72;Bronce
CLIENTE_3064;34;1807.0;26;9;46;42.14;Plata
CLIENTE_3065;54;482.0;53;6;36;41.27;Oro
CLIENTE_3066;56;679.0;31;4;49;26.17;Plata
CLIENTE_3067;69;984.0;26;2;47;34.36;Bronce
CLIENTE_3068;46;482.0;23;7;44;21.73;Bronce
CLIENTE_3069;69;887.0;30;9;46;33.48;Bronce
CLIENTE_3070;53;482.0;10;4;10;46.07;Oro
CLIENTE_3071;55;1090.0;72;7;5;35.73;Plata
CLIENTE_3072;56;482.0;89;7;31;28.04;Bronce
CLIENTE_3073;67;1008.0;64;4;24;51.47;Oro
CLIENTE_3074;54;1291.0;22;3;32;20.81;Oro
CLIENTE_3075;69;1115.0;15;3;49;31.48;Bronce
CLIENTE_3076;52;773.0;56;6;49;58.8;Plata
CLIENTE_3077;24;579.0;74;3;3;58.2;Plata
CLIENTE_3078;44;482.0;20;4;16;5.35;Plata
CLIENTE_3079;45;1608.0;47;5;41;34.27;Plata
CLIENTE_3080;39;482.0;87;5;49;23.53;Plata
CLIENTE_3081;31;482.0;53;9;20;21.02;Oro
CLIENTE_3082;24;992.0;53;2;44;37.79;Plata
CLIENTE_3083;54;482.0;1;3;24;29.55;Bronce
CLIENTE_3084;39;482.0;2;5;34;45.31;Bronce
CLIENTE_3085;22;482.0;58;7;48;6.49;Bronce
CLIENTE_3086;72;498.0;19;2;23;55.98;Bronce
CLIENTE_3087;19;633.0;62;2;38;36.22;Bronce
CLIENTE_3088;44;770.0;78;7;2;42.62;Oro
CLIENTE_3089;38;1177.0;72;0;41;38.25;Oro
CLIENTE_3090;71;912.0;12;6;5;59.4;Oro
CLIENTE_3091;55;593.0;26;4;18;59.25;Oro
CLIENTE_3092;32;591.0;27;4;29;38.54;Bronce
CLIENTE_3093;38;903.0;29;9;10;42.62;Bronce
CLIENTE_3094;27;1427.0;15;6;42;39.02;Bronce
CLIENTE_3095;40;718.0;46;7;42;22.09;Bronce
CLIENTE_3096;73;502.0;1;9;16;15.59;Oro
CLIENTE_3097;56;482.0;60;7;23;27.15;Plata
CLIENTE_3098;22;482.0;92;6;30;42.55;Bronce
CLIENTE_3099;18;992.0;57;5;6;8.08;Bronce
CLIENTE_3100;30;941.0;3;5;44;33.29;Bronce
CLIENTE_3101;38;941.0;18;2;36;27.46;Bronce
CLIENTE_3102;43;616.0;52;3;20;34.01;Bronce
CLIENTE_3103;67;1547.0;60;4;16;52.31;Plata
CLIENTE_3104;62;497.0;34;6;28;7.62;Oro
CLIENTE_3105;38;1180.0;96;4;26;47.0;Oro
CLIENTE_3106;70;650.0;93;6;22;41.68;Plata
CLIENTE_3107;35;482.0;89;6;11;16.21;Bronce
CLIENTE_3108;54;949.0;60;6;1;45.38;Oro
CLIENTE_3109;62;850.0;26;1;5;32.3;Plata
CLIENTE_3110;49;824.0;72;4;49;31.46;Plata
CLIENTE_3111;53;698.0;19;3;43;31.57;Oro
CLIENTE_3112;34;650.0;22;5;46;57.21;Bronce
CLIENTE_3113;52;2788.0;93;11;41;56.94;Bronce
CLIENTE_3114;66;1354.0;33;8;42;55.25;Oro
CLIENTE_3115;28;1026.0;38;4;36;53.77;Plata
CLIENTE_3116;38;711.0;35;6;2;7.07;Plata
CLIENTE_3117;69;1217.0;67;4;6;27.03;Bronce
CLIENTE_3118;72;908.0;83;7;27;54.22;Bronce
CLIENTE_3119;70;676.0;10;2;26;46.53;Bronce
CLIENTE_3120;43;554.0;91;2;35;30.12;Bronce
CLIENTE_3121;21;634.0;15;4;13;47.53;Bronce
CLIENTE_3122;51;482.0;11;10;12;16.45;Bronce
CLIENTE_3123;69;755.0;90;9;18;37.99;Plata
CLIENTE_3124;65;496.0;24;5;38;34.31;Oro
CLIENTE_3125;35;1730.0;77;2;42;36.55;Oro
CLIENTE_3126;57;673.0;96;3;6;44.7;Bronce
CLIENTE_3127;52;482.0;4;6;28;57.24;Oro
CLIENTE_3128;58;646.0;13;6;28;19.52;Plata
CLIENTE_3129;46;482.0;73;8;25;46.69;Plata
CLIENTE_3130;69;884.0;57;3;5;40.48;Bronce
CLIENTE_3131;46;792.0;98;9;15;43.23;Bronce
CLIENTE_3132;55;1182.0;37;3;47;28.59;Oro
CLIENTE_3133;59;482.0;48;5;44;56.95;Bronce
CLIENTE_3134;38;679.0;71;4;9;31.38;Bronce
CLIENTE_3135;59;482.0;1;6;45;11.69;Bronce
CLIENTE_3136;30;1013.0;60;5;48;42.44;Bronce
CLIENTE_3137;66;908.0;12;7;2;12.09;Plata
CLIENTE_3138;58;896.0;21;4;49;22.75;Oro
CLIENTE_3139;34;666.0;11;5;9;17.54;Plata
CLIENTE_3140;73;853.0;44;6;26;34.64;Oro
CLIENTE_3141;26;1742.0;58;5;23;24.11;Oro
CLIENTE_3142;58;561.0;44;8;28;13.79;Bronce
CLIENTE_3143;18;723.0;78;3;6;48.49;Bronce
CLIENTE_3144;19;482.0;98;3;4;30.77;Bronce
CLIENTE_3145;65;482.0;34;2;30;29.99;Bronce
CLIENTE_3146;46;705.0;25;5;47;53.75;Plata
CLIENTE_3147;50;1290.0;4;6;18;34.64;Bronce
CLIENTE_3148;27;570.0;64;7;30;44.04;Bronce
CLIENTE_3149;67;577.0;90;4;27;23.04;Bronce
CLIENTE_3150;57;521.0;16;3;44;35.87;Plata
CLIENTE_3151;38;483.0;10;7;31;44.95;Plata
CLIENTE_3152;45;794.0;66;6;44;21.31;Oro
CLIENTE_3153;28;482.0;35;11;49;42.87;Bronce
CLIENTE_3154;72;1434.0;83;10;39;36.28;Plata
CLIENTE_3155;51;482.0;6;7;30;28.88;Bronce
CLIENTE_3156;25;1026.0;19;10;37;44.21;Bronce
CLIENTE_3157;39;482.0;59;4;12;22.43;Bronce
CLIENTE_3158;25;994.0;53;6;17;44.3;Bronce
CLIENTE_3159;66;995.0;8;4;34;35.31;Plata
CLIENTE_3160;32;838.0;78;8;28;18.51;Bronce
CLIENTE_3161;34;482.0;10;8;4;41.76;Bronce
